,timestamp,cpu_percent,memory_percent,pid,name,cpu_process,memory_process,cpu_process_norm,memory_process_norm,load_label
261,2025-05-14 23:08:13.229054,13.2,69.2,1086,deleted,0.0,0.0607808430989583,0.0,0.012850328782365235,idle
262,2025-05-14 23:08:13.229054,13.2,69.2,1089,ReportCrash,0.0,0.0510321723090277,0.0,0.01075268817204301,idle
264,2025-05-14 23:08:13.229054,13.2,69.2,1121,ModelCatalogAgent,0.0,0.0496758355034722,0.0,0.010460842521911236,idle
266,2025-05-14 23:08:13.229054,13.2,69.2,1124,com.apple.hiservices-xpcservice,0.0,0.0215318467881944,0.0,0.00440504528167666,idle
268,2025-05-14 23:08:13.229054,13.2,69.2,1126,siriactionsd,0.0,0.1336839463975694,0.0,0.02853703247694876,idle
269,2025-05-14 23:08:13.229054,13.2,69.2,1127,suggestd,0.0,0.2656724717881945,0.0,0.05693726230539825,idle
270,2025-05-14 23:08:13.229054,13.2,69.2,1128,sociallayerd,0.0,0.0578138563368055,0.0,0.012211916422701946,idle
271,2025-05-14 23:08:13.229054,13.2,69.2,1129,calaccessd,0.0,0.099945068359375,0.0,0.021277371929920578,idle
272,2025-05-14 23:08:13.229054,13.2,69.2,1130,iconservicesagent,0.0,0.1544528537326389,0.0,0.03300591899459175,idle
273,2025-05-14 23:08:13.229054,13.2,69.2,1131,cdpd,0.0,0.0489128960503472,0.0,0.010296679343712105,idle
274,2025-05-14 23:08:13.229054,13.2,69.2,1132,talagentd,0.0,0.0980801052517361,0.0,0.02087608416098937,idle
275,2025-05-14 23:08:13.229054,13.2,69.2,1133,bird,0.0,0.148773193359375,0.0,0.03178381533466489,idle
278,2025-05-14 23:08:13.229054,13.2,69.2,1137,fileproviderd,0.0,0.1690334743923611,0.0,0.03614325973350845,idle
280,2025-05-14 23:08:13.229054,13.2,69.2,1139,Keychain Circle Notification,0.0,0.0745985243055555,0.0,0.015823506343082806,idle
281,2025-05-14 23:08:13.229054,13.2,69.2,1140,ProtectedCloudKeySyncing,0.0,0.0514560275607638,0.0,0.01084388993770919,idle
282,2025-05-14 23:08:13.229054,13.2,69.2,1142,seserviced,0.0,0.0481499565972222,0.0,0.010132516165512976,idle
283,2025-05-14 23:08:13.229054,13.2,69.2,1143,NotificationCenter,0.0,0.4027472601996528,0.0,0.08643191332184193,idle
284,2025-05-14 23:08:13.229054,13.2,69.2,1144,intelligentroutingd,0.0,0.0762939453125,0.0,0.01618831340574755,idle
286,2025-05-14 23:08:13.229054,13.2,69.2,1147,transparencyd,0.0,0.1180013020833333,0.0,0.025162567147299978,idle
287,2025-05-14 23:08:13.229054,13.2,69.2,1148,mobiletimerd,0.0,0.0424702962239583,0.0,0.008910412505586118,idle
288,2025-05-14 23:08:13.229054,13.2,69.2,1149,replayd,0.0,0.07476806640625,0.0,0.01585998704934929,idle
289,2025-05-14 23:08:13.229054,13.2,69.2,1150,UIKitSystem,0.0,0.1233418782552083,0.0,0.026311709394693888,idle
290,2025-05-14 23:08:13.229054,13.2,69.2,1151,milod,0.0,0.0713772243923611,0.0,0.015130372924019824,idle
291,2025-05-14 23:08:13.229054,13.2,69.2,1155,ViewBridgeAuxiliary,0.0,0.06866455078125,0.0,0.014546681623756252,idle
292,2025-05-14 23:08:13.229054,13.2,69.2,1158,CloudTelemetryService,0.0,0.08392333984375,0.0,0.01782994518773885,idle
293,2025-05-14 23:08:13.229054,13.2,69.2,1159,AssetCacheLocatorService,0.0,0.0506930881076388,0.0,0.01067972675951006,idle
294,2025-05-14 23:08:13.229054,13.2,69.2,1160,ContainerMetadataExtractor,0.0,0.0952826605902777,0.0,0.020274152507592548,idle
295,2025-05-14 23:08:13.229054,13.2,69.2,1161,CMFSyncAgent,0.0,0.042724609375,0.0,0.008965133564985834,idle
298,2025-05-14 23:08:13.229054,13.2,69.2,1164,swtransparencyd,0.0,0.0710381401909722,0.0,0.015057411511486872,idle
299,2025-05-14 23:08:13.229054,13.2,69.2,1165,corespotlightd,0.0,0.2269321017795139,0.0,0.048601420923509095,idle
300,2025-05-14 23:08:13.229054,13.2,69.2,1166,imagent,0.0,0.1436869303385416,0.0,0.03068939414667068,idle
301,2025-05-14 23:08:13.229054,13.2,69.2,1167,com.apple.FaceTime.FTConversationService,0.0,0.0408596462673611,0.0,0.008563845796054624,idle
302,2025-05-14 23:08:13.229054,13.2,69.2,1168,progressd,0.0,0.0426398383246527,0.0,0.00894689321185258,idle
303,2025-05-14 23:08:13.229054,13.2,69.2,1169,bluetoothuserd,0.0,0.0779045952690972,0.0,0.01653488011527904,idle
304,2025-05-14 23:08:13.229054,13.2,69.2,1170,IMDPersistenceAgent,0.0,0.1013014051649305,0.0,0.02156921758005235,idle
305,2025-05-14 23:08:13.229054,13.2,69.2,1171,mediaremoteagent,0.0,0.0139872233072916,0.0,0.002781653852818593,idle
306,2025-05-14 23:08:13.229054,13.2,69.2,1172,useractivityd,0.0,0.0682406955295138,0.0,0.014455479858090049,idle
307,2025-05-14 23:08:13.229054,13.2,69.2,1173,avconferenced,0.0,0.0921461317274305,0.0,0.019599259441662794,idle
308,2025-05-14 23:08:13.229054,13.2,69.2,1174,contactsdonationagent,0.0,0.080108642578125,0.0,0.0170091292967432,idle
309,2025-05-14 23:08:13.229054,13.2,69.2,1175,CallHistorySyncHelper,0.0,0.058746337890625,0.0,0.012412560307167562,idle
311,2025-05-14 23:08:13.229054,13.2,69.2,1179,ContextService,0.0,0.0392489963107638,0.0,0.00821727908652311,idle
312,2025-05-14 23:08:13.229054,13.2,69.2,1181,corespeechd,0.0,0.0945197211371527,0.0,0.020109989329393417,idle
313,2025-05-14 23:08:13.229054,13.2,69.2,1182,maild,0.0,0.0449286566840277,0.0,0.009439382746449971,idle
314,2025-05-14 23:08:13.229054,13.2,69.2,1183,MTLCompilerService,0.0,0.0189887152777777,0.0,0.0038578346876795536,idle
315,2025-05-14 23:08:13.229054,13.2,69.2,1184,localspeechrecognition,0.0,0.0474717881944444,0.0,0.009986593340447077,idle
316,2025-05-14 23:08:13.229054,13.2,69.2,1186,mapssyncd,0.0,0.0620524088541666,0.0,0.013123934079363778,idle
317,2025-05-14 23:08:13.229054,13.2,69.2,1189,SetStoreUpdateService,0.0,0.0637478298611111,0.0,0.013488741142028525,idle
318,2025-05-14 23:08:13.229054,13.2,69.2,1190,mdbulkimport,0.0,0.1469082302517361,0.0,0.03138252756573368,idle
319,2025-05-14 23:08:13.229054,13.2,69.2,1191,com.apple.DictionaryServiceHelper,0.0,0.0159369574652777,0.0,0.0032011819748830337,idle
320,2025-05-14 23:08:13.229054,13.2,69.2,1192,keyboardservicesd,0.0,0.0521341959635416,0.0,0.01098981276277509,idle
322,2025-05-14 23:08:13.229054,13.2,69.2,1195,spotlightknowledged,0.0,0.0893486870659722,0.0,0.01899732778826599,idle
326,2025-05-14 23:08:13.229054,13.2,69.2,1203,extensionkitservice,0.0,0.0262790256076388,0.0,0.0054265050571379045,idle
327,2025-05-14 23:08:13.229054,13.2,69.2,1204,csimporter,0.0,0.0329759385850694,0.0,0.00686749295466361,idle
328,2025-05-14 23:08:13.229054,13.2,69.2,1206,com.apple.CloudDocs.iCloudDriveFileProvider,0.0,0.0718010796440972,0.0,0.015221574689686003,idle
329,2025-05-14 23:08:13.229054,13.2,69.2,1208,MTLCompilerService,0.0,0.0188191731770833,0.0,0.0038213539814130897,idle
330,2025-05-14 23:08:13.229054,13.2,69.2,1209,MTLCompilerService,0.0,0.0188191731770833,0.0,0.0038213539814130897,idle
331,2025-05-14 23:08:13.229054,13.2,69.2,1210,localizationswitcherd,0.0,0.0356038411458333,0.0,0.0074329439017939486,idle
332,2025-05-14 23:08:13.229054,13.2,69.2,1211,analyticsagent,0.0,0.0178019205729166,0.0,0.003602469743814242,idle
333,2025-05-14 23:08:13.229054,13.2,69.2,1212,extensionkitservice,0.0,0.0629848904079861,0.0,0.013324577963829394,idle
334,2025-05-14 23:08:13.229054,13.2,69.2,1214,CalendarWidgetExtension,0.0,0.1082526312934027,0.0,0.023064926536977757,idle
335,2025-05-14 23:08:13.229054,13.2,69.2,1215,WorldClockWidget,0.0,0.1734415690104166,0.0,0.03709175809643675,idle
336,2025-05-14 23:08:13.229054,13.2,69.2,1216,BatteriesAvocadoWidgetExtension,0.0,0.1811557345920139,0.0,0.0387516302315613,idle
337,2025-05-14 23:08:13.229054,13.2,69.2,1219,fontd,0.0,0.0627305772569444,0.0,0.013269856904429677,idle
338,2025-05-14 23:08:13.229054,13.2,69.2,1222,com.apple.CloudPhotosConfiguration,0.0,0.0584072536892361,0.0,0.012339598894634613,idle
339,2025-05-14 23:08:13.229054,13.2,69.2,1223,RemindersWidgetExtension,0.0,0.0806172688802083,0.0,0.017118571415542613,idle
340,2025-05-14 23:08:13.229054,13.2,69.2,1231,HomeEnergyWidgetsExtension,0.0,0.1879374186197916,0.0,0.04021085848222022,idle
341,2025-05-14 23:08:13.229054,13.2,69.2,1233,HomeWidget,0.0,0.1727634006076389,0.0,0.03694583527137087,idle
342,2025-05-14 23:08:13.229054,13.2,69.2,1234,TipsWidgetExtension,0.0,0.0756157769097222,0.0,0.016042390580681652,idle
343,2025-05-14 23:08:13.229054,13.2,69.2,1235,passd,0.0,0.116729736328125,0.0,0.024888961850301438,idle
344,2025-05-14 23:08:13.229054,13.2,69.2,1236,PodcastsWidget,0.0,0.1712375217013889,0.0,0.03661750891497261,idle
345,2025-05-14 23:08:13.229054,13.2,69.2,1238,FindMyWidgetItems,0.0,0.1394483778211805,0.0,0.029777376490008847,idle
346,2025-05-14 23:08:13.229054,13.2,69.2,1239,FindMyWidgetPeople,0.0,0.1395331488715277,0.0,0.02979561684314208,idle
347,2025-05-14 23:08:13.229054,13.2,69.2,1240,SafariWidgetExtension,0.0,0.0740898980034722,0.0,0.01571406422428339,idle
348,2025-05-14 23:08:13.229054,13.2,69.2,1241,PhotosReliveWidget,0.0,0.0870598687065972,0.0,0.0185048382536686,idle
349,2025-05-14 23:08:13.229054,13.2,69.2,1242,ShortcutsWidgetExtension,0.0,0.0962151421440972,0.0,0.02047479639205816,idle
350,2025-05-14 23:08:13.229054,13.2,69.2,1243,StocksWidget,0.0,0.1920064290364583,0.0,0.04108639543261558,idle
351,2025-05-14 23:08:13.229054,13.2,69.2,1245,ScreenTimeWidgetExtension,0.0,0.1585218641493055,0.0,0.03388145594498709,idle
353,2025-05-14 23:08:13.229054,13.2,69.2,1249,MTLAssetUpgraderD,0.0,0.0420464409722222,0.0,0.008819210739919937,idle
354,2025-05-14 23:08:13.229054,13.2,69.2,1250,swcd,0.0,0.0737508138020833,0.0,0.015641102811750445,idle
355,2025-05-14 23:08:13.229054,13.2,69.2,1252,MENotificationAgent,0.0,0.0295850965711805,0.0,0.006137878829334141,idle
356,2025-05-14 23:08:13.229054,13.2,69.2,1253,fontworker,0.0,0.0716315375434027,0.0,0.01518509398341952,idle
358,2025-05-14 23:08:13.229054,13.2,69.2,1257,WallpaperAgent,0.0,0.0994364420572916,0.0,0.021167929811121144,idle
359,2025-05-14 23:08:13.229054,13.2,69.2,1259,CloudTelemetryService,0.0,0.0903659396701388,0.0,0.019216212025864817,idle
360,2025-05-14 23:08:13.229054,13.2,69.2,1262,diagnostics_agent,0.0,0.0762091742621527,0.0,0.0161700730526143,idle
361,2025-05-14 23:08:13.229054,13.2,69.2,1263,com.apple.audio.ComponentTagHelper,0.0,0.0121222601996527,0.0,0.002380366083887384,idle
363,2025-05-14 23:08:13.229054,13.2,69.2,1265,appstoreagent,0.0,0.212860107421875,0.0,0.04557352230339181,idle
364,2025-05-14 23:08:13.229054,13.2,69.2,1271,amsaccountsd,0.0,0.1330057779947916,0.0,0.02839110965188286,idle
365,2025-05-14 23:08:13.229054,13.2,69.2,1272,amsengagementd,0.0,0.1080830891927083,0.0,0.02302844583071129,idle
367,2025-05-14 23:08:13.229054,13.2,69.2,1276,WallpaperVideoExtension,0.0,0.0762939453125,0.0,0.01618831340574755,idle
368,2025-05-14 23:08:13.229054,13.2,69.2,1279,photoanalysisd,0.0,0.1206292046440972,0.0,0.025728018094430316,idle
369,2025-05-14 23:08:13.229054,13.2,69.2,1281,VTDecoderXPCService,0.0,0.034332275390625,0.0,0.007159338604795406,idle
370,2025-05-14 23:08:13.229054,13.2,69.2,1285,lockdownmoded,0.0,0.0401814778645833,0.0,0.008417922970988726,idle
372,2025-05-14 23:08:13.229054,13.2,69.2,1287,CursorUIViewService,0.0,0.1558091905381944,0.0,0.033297764644723525,idle
373,2025-05-14 23:08:13.229054,13.2,69.2,1288,MTLCompilerService,0.0,0.0187344021267361,0.0,0.0038031136282798577,idle
374,2025-05-14 23:08:13.229054,13.2,69.2,1289,TextInputSwitcher,0.0,0.1050313313802083,0.0,0.02237179311791477,idle
375,2025-05-14 23:08:13.229054,13.2,69.2,1290,ctkahp,0.0,0.0196668836805555,0.0,0.004003757512745452,idle
376,2025-05-14 23:08:13.229054,13.2,69.2,1294,AuthenticationServicesAgent,0.0,0.08392333984375,0.0,0.01782994518773885,idle
377,2025-05-14 23:08:13.229054,13.2,69.2,1295,PlugInLibraryService,0.0,0.0101725260416666,0.0,0.0019608379618229433,idle
378,2025-05-14 23:08:13.229054,13.2,69.2,1299,PlugInLibraryService,0.0,0.0100029839409722,0.0,0.0019243572555564794,idle
379,2025-05-14 23:08:13.229054,13.2,69.2,1301,Dock,0.0,0.2535502115885416,0.0,0.05432889180734538,idle
380,2025-05-14 23:08:13.229054,13.2,69.2,1302,SystemUIServer,0.0,0.1901414659288194,0.0,0.04068510766368437,idle
381,2025-05-14 23:08:13.229054,13.2,69.2,1303,Finder,0.0,0.8584764268663194,0.0,0.1844920517661222,idle
382,2025-05-14 23:08:13.229054,13.2,69.2,1306,com.apple.quicklook.ThumbnailsAgent,0.0,0.1528422037760416,0.0,0.03265935228506024,idle
383,2025-05-14 23:08:13.229054,13.2,69.2,1307,QuickLookUIService,0.0,0.1989576551649305,0.0,0.042582104389540985,idle
384,2025-05-14 23:08:13.229054,13.2,69.2,1308,SoftwareUpdateNotificationManager,0.0,0.1733567979600694,0.0,0.037073517743303516,idle
386,2025-05-14 23:08:13.229054,13.2,69.2,1310,Spotlight,0.0,0.3726535373263889,0.0,0.07995658795954291,idle
387,2025-05-14 23:08:13.229054,13.2,69.2,1311,AMPDeviceDiscoveryAgent,0.0,0.041961669921875,0.0,0.008800970386786703,idle
388,2025-05-14 23:08:13.229054,13.2,69.2,1312,com.apple.dock.extra,0.0,0.331878662109375,0.0,0.07118297810245608,idle
389,2025-05-14 23:08:13.229054,13.2,69.2,1313,parsecd,0.0,0.0857035319010416,0.0,0.018212992603536805,idle
390,2025-05-14 23:08:13.229054,13.2,69.2,1318,commerce,0.0,0.0698513454861111,0.0,0.014802046567621564,idle
391,2025-05-14 23:08:13.229054,13.2,69.2,1320,geodMachServiceBridge,0.0,0.0145806206597222,0.0,0.0029093363247512587,idle
392,2025-05-14 23:08:13.229054,13.2,69.2,1321,CallHistoryPluginHelper,0.0,0.0554402669270833,0.0,0.011701186534971326,idle
394,2025-05-14 23:08:13.229054,13.2,69.2,1328,studentd,0.0,0.1168145073784722,0.0,0.024907202203434668,idle
395,2025-05-14 23:08:13.229054,13.2,69.2,1329,keychainsharingmessagingd,0.0,0.0272115071614583,0.0,0.005627148941603519,idle
396,2025-05-14 23:08:13.229054,13.2,69.2,1330,itunescloudd,0.0,0.1001993815104166,0.0,0.021332092989320275,idle
397,2025-05-14 23:08:13.229054,13.2,69.2,1335,dataaccessd,0.0,0.164031982421875,0.0,0.03506707889864749,idle
398,2025-05-14 23:08:13.229054,13.2,69.2,1338,promotedcontentd,0.0,0.0681559244791666,0.0,0.014437239504956817,idle
400,2025-05-14 23:08:13.229054,13.2,69.2,1357,cloudphotod,0.0,0.0767178005642361,0.0,0.016279515171413732,idle
401,2025-05-14 23:08:13.229054,13.2,69.2,1360,metrickitd,0.0,0.0150892469618055,0.0,0.0030187784435506716,idle
402,2025-05-14 23:08:13.229054,13.2,69.2,1375,storekitagent,0.0,0.0838385687934027,0.0,0.017811704834605598,idle
403,2025-05-14 23:08:13.229054,13.2,69.2,1400,SafariLaunchAgent,0.0,0.0325520833333333,0.0,0.006776291188997429,idle
404,2025-05-14 23:08:13.229054,13.2,69.2,1573,heard,0.0,0.1779344346788194,0.0,0.038058496812498295,idle
405,2025-05-14 23:08:13.229054,13.2,69.2,1576,imklaunchagent,0.0,0.0552707248263888,0.0,0.01166470582870484,idle
406,2025-05-14 23:08:13.229054,13.2,69.2,1578,icdd,0.0,0.0330607096354166,0.0,0.006885733307796842,idle
